publisher_id,reason,evidence,author,dated
0E28C756-2A05-43E5-AC6A-4CC339EF97DA,"Baguley Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 9.1 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 378,171.1 E 390,322.9 N with 9.1 km above it and no outflow; the link's upstream node at 377,137.0 E 390,169.4 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 3.0 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
614B9F43-2534-4491-9AEB-FD82C46FB86F,"Wilson Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 7.8 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 394,473.9 E 395,317.2 N with 7.8 km above it and no outflow; the link's upstream node at 393,769.4 E 395,181.2 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 16.4 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
75A36777-DA03-46DF-BAEF-6EF095EE9199,"Nettleton Beck arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 7.8 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 509,186.0 E 400,920.2 N with 7.8 km above it and no outflow; the link's upstream node at 508,180.5 E 399,806.5 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 4.6 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
0F845D32-8DEB-4357-8CF9-B874EB9B9D71,"Finchett's Gutter arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 7.7 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 339,872.0 E 367,868.5 N with 7.7 km above it and no outflow; the link's upstream node at 339,586.7 E 366,670.5 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 9.1 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
A43F7545-F51C-4DE9-9409-D41FD486CE83,"Shaw Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 6.8 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 373,016.5 E 400,871.4 N with 6.8 km above it and no outflow; the link's upstream node at 371,054.9 E 398,637.5 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 20.9 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
1B938152-7852-4AC9-9498-164126058647,"Keckwick Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 5.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 356,632.8 E 380,965.0 N with 5.6 km above it and no outflow; the link's upstream node at 356,651.0 E 381,087.5 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: 3.2 m over 145 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
C796E297-627F-4297-B9DC-6877F8548177,"Worsley Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 5.5 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 374,902.3 E 400,423.7 N with 5.5 km above it and no outflow; the link's upstream node at 375,176.0 E 399,660.8 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 11.3 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
4E2D17FB-821A-4ECA-BF1A-1A6F402FD17E,"Slitten Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 3.8 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 368,247.5 E 387,190.0 N with 3.8 km above it and no outflow; the link's upstream node at 368,197.5 E 387,544.5 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 8.6 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
AA8D8B46-DC94-4176-B840-4982EE75CE64,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 394,566.7 E 384,110.2 N with 2.6 km above it and no outflow; the link's upstream node at 393,492.9 E 383,653.4 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 25.5 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
2A9F0915-1677-4E49-914A-AAC9B12D9FD4,"Whitehead Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 2.5 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 371,464.1 E 400,232.8 N with 2.5 km above it and no outflow; the link's upstream node at 371,522.0 E 399,391.2 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 3.3 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
